,Unnamed: 0,start_time,end_time,price,ROC_1,ROC_2,ROC_3,ROC_4,ROC_5,SD,PSL,IV,diff,up,predictForUp
168,168,35880000.0,35890000.0,9.975,0.0,0.0,0.0,0.0010035122930257463,0.0010035122930257463,0.0,0.0,0.0,0.007500000000000284,1.0,0.0
169,169,35890000.0,35900000.0,9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170,35900000.0,35910000.0,9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,171,35910000.0,35920000.0,9.9675,0.0,0.0,-0.001002506265664317,-0.001002506265664317,-0.001002506265664317,1.8750000000005867e-05,0.0,0.0,-0.007500000000000284,-1.0,0.0
172,172,35920000.0,35930000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024999999999995026,-1.0,0.0
173,173,35930000.0,35940000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174,35940000.0,35950000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175,35950000.0,35960000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,176,35960000.0,35970000.0,9.9675,0.0010035122930257463,0.0010035122930257463,0.0010035122930257463,0.0010035122930257463,0.0010035122930257463,1.8750000000005867e-05,0.25,1.0,0.0024999999999995026,1.0,0.0
177,177,35970000.0,35980000.0,9.975,0.0,0.0,0.0,0.0010035122930257463,0.0010035122930257463,0.0,0.0,0.0,0.007500000000000284,1.0,0.0
178,178,35980000.0,35990000.0,9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,179,35990000.0,36000000.0,9.97,0.0,-0.001002506265664317,-0.001002506265664317,-0.001002506265664317,-0.001002506265664317,2.5000000000007814e-05,0.0,0.0,-0.004999999999999005,-1.0,0.0
180,180,36000000.0,36010000.0,9.965,0.0,0.0,0.0,0.0,-0.001002506265664317,0.0,0.0,0.0,-0.005000000000000782,-1.0,0.0
181,181,36010000.0,36020000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,182,36020000.0,36030000.0,9.97,0.0,0.0010035122930257463,0.0010035122930257463,0.0010035122930257463,0.0010035122930257463,2.5000000000007814e-05,0.25,0.0,0.005000000000000782,1.0,0.0
183,183,36030000.0,36040000.0,9.975,0.0,0.0,0.0,0.0,0.0010035122930257463,0.0,0.0,0.0,0.004999999999999005,1.0,0.0
184,184,36040000.0,36050000.0,9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,36050000.0,36060000.0,9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,186,36060000.0,36070000.0,9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187,36070000.0,36080000.0,9.9725,0.0,0.0010035122930257463,0.0,0.0,0.0,1.8750000000005867e-05,0.25,0.0,-0.0024999999999995026,-1.0,0.0
188,188,36080000.0,36090000.0,9.97375,-0.0005012531328321585,-0.0005012531328321585,-0.0005012531328321585,-0.0005012531328321585,0.0005017561465128731,4.687500000001467e-06,0.0,-1.0,0.0012500000000006395,1.0,0.0
189,189,36090000.0,36100000.0,9.9675,0.0,-0.0005015045135407003,-0.0005015045135407003,-0.001002506265664317,-0.001002506265664317,6.2500000000019536e-06,0.0,0.0,-0.006250000000001421,-1.0,0.0
190,190,36100000.0,36110000.0,9.966666666666667,-0.0005012531328321585,0.0015067805123054312,0.0005017561465128731,0.0005017561465128731,0.0,7.222222222223099e-05,0.3333333333333333,-1.0,-0.0008333333333325754,-1.0,0.0
191,191,36110000.0,36120000.0,9.96125,0.0,-0.000501756146512695,0.0,-0.0010030090270812225,-0.0015037593984962973,4.6874999999981336e-06,0.25,0.0,-0.005416666666667069,-1.0,0.0
192,192,36120000.0,36130000.0,9.961666666666668,0.0,-0.000501756146512695,0.0,0.0,-0.000501756146512695,5.555555555553344e-06,0.0,0.0,0.00041666666666806407,1.0,0.0
193,193,36130000.0,36140000.0,9.955,0.0,0.0,-0.0005020080321285925,-0.0005020080321285925,-0.0010035122930255682,0.0,0.0,0.0,-0.006666666666667709,-1.0,0.0
194,194,36140000.0,36150000.0,9.96,0.0,0.0,0.0,0.0005022601707685366,0.0005022601707685366,0.0,0.0,0.0,0.005000000000000782,1.0,0.0
195,195,36150000.0,36160000.0,9.958749999999998,0.0010045203415368948,0.0010045203415368948,0.0005020080321284142,0.0005020080321284142,0.0005020080321284142,1.718749999999982e-05,0.25,1.0,-0.0012500000000024158,-1.0,0.0
196,196,36160000.0,36170000.0,9.961666666666668,0.0,-0.000501756146512695,-0.000501756146512695,0.0005022601707685366,0.0005022601707685366,5.555555555553344e-06,0.0,0.0,0.002916666666669343,1.0,0.0
197,197,36170000.0,36180000.0,9.955,0.0,0.0,0.0,-0.0005020080321285925,-0.0005020080321285925,0.0,0.0,0.0,-0.006666666666667709,-1.0,0.0
198,198,36180000.0,36190000.0,9.95875,0.0005020080321284142,0.0010045203415368948,0.0010045203415368948,0.0010045203415368948,0.0010045203415368948,1.718749999999982e-05,0.5,1.0,0.003750000000000142,1.0,0.0
199,199,36190000.0,36200000.0,9.96375,0.0,0.0,0.0005020080321284142,0.0,0.0005020080321284142,4.6874999999981336e-06,0.25,0.0,0.004999999999999005,1.0,0.0
200,200,36200000.0,36210000.0,9.95875,0.0005022601707685366,0.0005022601707685366,-0.000501756146512695,-0.000501756146512695,-0.000501756146512695,1.7187499999999825e-05,0.25,1.0,-0.004999999999999005,-1.0,0.0
201,201,36210000.0,36220000.0,9.96,0.0005020080321284142,0.0010045203415368948,0.0005020080321284142,0.0010045203415368948,0.0010045203415368948,1.2499999999999467e-05,0.5,1.0,0.0012500000000006395,1.0,0.0
202,202,36220000.0,36230000.0,9.965,0.0,0.0,0.0,0.0005020080321284142,0.0010045203415368948,0.0,0.0,0.0,0.004999999999999005,1.0,0.0
203,203,36230000.0,36240000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204,36240000.0,36250000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,205,36250000.0,36260000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,206,36260000.0,36270000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,36270000.0,36280000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,36280000.0,36290000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,209,36290000.0,36300000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,210,36300000.0,36310000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,36310000.0,36320000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,212,36320000.0,36330000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,213,36330000.0,36340000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,214,36340000.0,36350000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,215,36350000.0,36360000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,216,36360000.0,36370000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,217,36370000.0,36380000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,36380000.0,36390000.0,9.9575,0.0,0.0,-0.0010035122930255682,-0.0010035122930255682,-0.0010035122930255682,1.87499999999992e-05,0.0,0.0,-0.007500000000000284,-1.0,0.0
219,219,36390000.0,36400000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024999999999995026,-1.0,0.0
220,220,36400000.0,36410000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221,36410000.0,36420000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222,36420000.0,36430000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,223,36430000.0,36440000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,224,36440000.0,36450000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,225,36450000.0,36460000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,226,36460000.0,36470000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,227,36470000.0,36480000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,228,36480000.0,36490000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,229,36490000.0,36500000.0,9.9525,0.0010055304172951016,0.0,0.0,0.0,0.0,1.87499999999992e-05,0.25,1.0,-0.0024999999999995026,-1.0,0.0
230,230,36500000.0,36510000.0,9.955,0.0,0.0,0.0,0.0010055304172951016,0.0,0.0,0.0,0.0,0.0024999999999995026,1.0,0.0
231,231,36510000.0,36520000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,232,36520000.0,36530000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,233,36530000.0,36540000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,36540000.0,36550000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,235,36550000.0,36560000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,236,36560000.0,36570000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,237,36570000.0,36580000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,238,36580000.0,36590000.0,9.945,0.0,0.0,-0.0010045203415368948,-0.0010045203415368948,-0.0010045203415368948,0.0,0.0,0.0,-0.009999999999999787,-1.0,0.0
239,239,36590000.0,36600000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,240,36600000.0,36610000.0,9.94625,0.0,-0.0005025125628139704,0.0,0.0,0.0,4.6874999999981336e-06,0.25,0.0,0.0012499999999988631,1.0,0.0
241,241,36610000.0,36620000.0,9.945,0.0,0.0,0.0,0.0,-0.0005025125628139704,0.0,0.0,0.0,-0.0012499999999988631,-1.0,0.0
242,242,36620000.0,36630000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,243,36630000.0,36640000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,244,36640000.0,36650000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,36650000.0,36660000.0,9.9375,0.0010065425264218987,0.0010065425264218987,0.0010065425264218987,0.0,0.0,1.8750000000005867e-05,0.25,1.0,-0.007500000000000284,-1.0,0.0
246,246,36660000.0,36670000.0,9.944,0.0,0.0,0.0005030181086519901,0.0,0.0010065425264218987,4.00000000000125e-06,0.2,0.0,0.0065000000000008384,1.0,0.0
247,247,36670000.0,36680000.0,9.945,0.0,0.0,0.0,0.0,0.0005030181086519901,0.0,0.0,0.0,0.0009999999999994458,1.0,0.0
248,248,36680000.0,36690000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,249,36690000.0,36700000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,250,36700000.0,36710000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,251,36710000.0,36720000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,252,36720000.0,36730000.0,9.938333333333333,0.0,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,2.222222222222917e-05,0.0,0.0,-0.006666666666667709,-1.0,0.0
253,253,36730000.0,36740000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333332078,-1.0,0.0
254,254,36740000.0,36750000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,36750000.0,36760000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,256,36760000.0,36770000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,257,36770000.0,36780000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,258,36780000.0,36790000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,36790000.0,36800000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,36800000.0,36810000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,261,36810000.0,36820000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,262,36820000.0,36830000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,263,36830000.0,36840000.0,9.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,264,36840000.0,36850000.0,9.938333333333333,0.0010065425264218987,0.0010065425264218987,0.0010065425264218987,0.0010065425264218987,0.0010065425264218987,2.222222222222917e-05,0.3333333333333333,1.0,0.003333333333332078,1.0,0.0
265,265,36850000.0,36860000.0,9.945,0.0,0.0,0.0,0.0010065425264218987,0.0010065425264218987,0.0,0.0,0.0,0.006666666666667709,1.0,0.0
266,266,36860000.0,36870000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,267,36870000.0,36880000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,268,36880000.0,36890000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,269,36890000.0,36900000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,270,36900000.0,36910000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,271,36910000.0,36920000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,272,36920000.0,36930000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,273,36930000.0,36940000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,274,36940000.0,36950000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,275,36950000.0,36960000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,276,36960000.0,36970000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,277,36970000.0,36980000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,278,36980000.0,36990000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,279,36990000.0,37000000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,280,37000000.0,37010000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,281,37010000.0,37020000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,282,37020000.0,37030000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,283,37030000.0,37040000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,284,37040000.0,37050000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,285,37050000.0,37060000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,286,37060000.0,37070000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,37070000.0,37080000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,288,37080000.0,37090000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,289,37090000.0,37100000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,290,37100000.0,37110000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,291,37110000.0,37120000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,292,37120000.0,37130000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,293,37130000.0,37140000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,294,37140000.0,37150000.0,9.9475,0.0010055304172951016,0.0010055304172951016,0.0010055304172951016,0.0010055304172951016,0.0010055304172951016,1.87499999999992e-05,0.25,1.0,0.0024999999999995026,1.0,0.0
295,295,37150000.0,37160000.0,9.96,0.0,0.0010045203415368948,0.0010045203415368948,0.0010045203415368948,0.002011060834590203,2.4999999999998927e-05,0.25,0.0,0.012500000000001066,1.0,0.0
296,296,37160000.0,37170000.0,9.965,0.0,0.0,0.0,0.0,0.0010045203415368948,0.0,0.0,0.0,0.004999999999999005,1.0,0.0
297,297,37170000.0,37180000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,298,37180000.0,37190000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,37190000.0,37200000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,300,37200000.0,37210000.0,9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,301,37210000.0,37220000.0,9.955,0.0,0.0,-0.0010035122930255682,-0.0010035122930255682,-0.0010035122930255682,0.0,0.0,0.0,-0.009999999999999787,-1.0,0.0
302,302,37220000.0,37230000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,303,37230000.0,37240000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,37240000.0,37250000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,305,37250000.0,37260000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,306,37260000.0,37270000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,307,37270000.0,37280000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,37280000.0,37290000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,309,37290000.0,37300000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,37300000.0,37310000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311,37310000.0,37320000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,312,37320000.0,37330000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,313,37330000.0,37340000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,314,37340000.0,37350000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,37350000.0,37360000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,316,37360000.0,37370000.0,9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,317,37370000.0,37380000.0,9.9475,0.0,0.0,-0.0010045203415368948,-0.0010045203415368948,-0.0010045203415368948,1.87499999999992e-05,0.0,0.0,-0.007500000000000284,-1.0,0.0
318,318,37380000.0,37390000.0,9.94875,0.0,0.0,0.0005027652086474616,0.0005027652086474616,0.0005027652086474616,4.6874999999981336e-06,0.25,0.0,0.0012500000000006395,1.0,0.0
319,319,37390000.0,37400000.0,9.945,0.0,0.0,-0.0005025125628139704,-0.0005025125628139704,-0.0005025125628139704,0.0,0.0,0.0,-0.003750000000000142,-1.0,0.0
320,320,37400000.0,37410000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,321,37410000.0,37420000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,322,37420000.0,37430000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,323,37430000.0,37440000.0,9.9375,0.0,0.0,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,1.8750000000005867e-05,0.0,0.0,-0.007500000000000284,-1.0,0.0
324,324,37440000.0,37450000.0,9.93625,0.0,-0.0005030181086519901,0.0,0.0,0.0,4.687500000001467e-06,0.25,0.0,-0.0012500000000006395,-1.0,0.0
325,325,37450000.0,37460000.0,9.935,0.0,0.0,0.0,-0.0005030181086519901,0.0,0.0,0.0,0.0,-0.0012499999999988631,-1.0,0.0
326,326,37460000.0,37470000.0,9.937499999999998,0.0,0.0005032712632109494,0.0005032712632109494,0.0005032712632109494,0.0005032712632109494,6.2500000000019536e-06,0.25,0.0,0.0024999999999977263,1.0,0.0
327,327,37470000.0,37480000.0,9.943333333333333,0.0,0.0005030181086519901,0.0005030181086519901,0.0005030181086519901,0.0010065425264218987,5.555555555557291e-06,0.3333333333333333,0.0,0.005833333333335133,1.0,0.0
328,328,37480000.0,37490000.0,9.945,0.0,0.0,0.0,0.0,0.0005030181086519901,0.0,0.0,0.0,0.0016666666666669272,1.0,0.0
329,329,37490000.0,37500000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,330,37500000.0,37510000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,331,37510000.0,37520000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,332,37520000.0,37530000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,333,37530000.0,37540000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,334,37540000.0,37550000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,335,37550000.0,37560000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,336,37560000.0,37570000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,337,37570000.0,37580000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,338,37580000.0,37590000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,339,37590000.0,37600000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,340,37600000.0,37610000.0,9.94,0.0,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,2.5000000000007814e-05,0.0,0.0,-0.005000000000000782,-1.0,0.0
341,341,37610000.0,37620000.0,9.935,0.0,0.0,0.0,0.0,-0.0010055304172952805,0.0,0.0,0.0,-0.004999999999999005,-1.0,0.0
342,342,37620000.0,37630000.0,9.9375,0.0005032712632109494,0.0,0.0005032712632109494,0.0005032712632109494,0.0005032712632109494,6.2500000000019536e-06,0.5,1.0,0.0024999999999995026,1.0,0.0
343,343,37630000.0,37640000.0,9.93625,0.0005032712632109494,0.0005032712632109494,0.0005032712632109494,0.0,0.0005032712632109494,4.687500000001467e-06,0.25,1.0,-0.0012500000000006395,-1.0,0.0
344,344,37640000.0,37650000.0,9.94125,0.0,0.0010065425264218987,0.0005030181086519901,0.0010065425264218987,0.0010065425264218987,1.718750000000537e-05,0.25,0.0,0.005000000000000782,1.0,0.0
345,345,37650000.0,37660000.0,9.945,0.0,0.0,0.0,0.0,0.0010065425264218987,0.0,0.0,0.0,0.003750000000000142,1.0,0.0
346,346,37660000.0,37670000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,347,37670000.0,37680000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,348,37680000.0,37690000.0,9.941666666666666,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,2.222222222222917e-05,0.0,-1.0,-0.0033333333333338544,-1.0,0.0
349,349,37690000.0,37700000.0,9.938333333333333,0.0010065425264218987,0.0010065425264218987,0.0010065425264218987,0.0,0.0,2.222222222222917e-05,0.3333333333333333,1.0,-0.0033333333333338544,-1.0,0.0
350,350,37700000.0,37710000.0,9.945,0.0,0.0,0.0,0.0,0.0010065425264218987,0.0,0.0,0.0,0.006666666666667709,1.0,0.0
351,351,37710000.0,37720000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,352,37720000.0,37730000.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,353,37730000.0,37740000.0,9.9375,0.0,0.0,-0.0010055304172952805,-0.0010055304172952805,-0.0010055304172952805,1.8750000000005867e-05,0.0,0.0,-0.007500000000000284,-1.0,0.0
354,354,37740000.0,37750000.0,9.94,0.0,0.0,0.0005032712632109494,0.0005032712632109494,0.0005032712632109494,0.0,0.0,0.0,0.0024999999999995026,1.0,0.0
